[04:58:17 PM]  Login : [Beri] 20.000.000 [Ruby] 50.000
[04:58:34 PM]  Nhặt +182 beri
[04:59:23 PM]  Logout : [Beri] 20.000.182 [Ruby] 50.000
[04:59:44 PM]  Login : [Beri] 20.000.182 [Ruby] 50.000
[05:02:08 PM]  Mua Thời trang Nami Wano -500 ruby
[05:02:42 PM]  Mua 31999 vé vòng quay -479985 ruby
[05:13:07 PM]  Nhặt +3936 beri
[05:13:10 PM]  Nhặt +2255 beri
[05:13:33 PM]  Nhặt +4018 beri
[05:13:35 PM]  Nhặt +820 beri
[05:13:42 PM]  Nhặt +1066 beri
[05:13:52 PM]  Nhặt +2911 beri
[05:13:55 PM]  Nhặt +2255 beri
[05:13:58 PM]  Nhặt +5617 beri
[05:14:14 PM]  Nhặt +5248 beri
[05:14:44 PM]  Nhặt +5863 beri
[05:15:04 PM]  Nhặt +861 beri
[05:15:08 PM]  Nhặt +7421 beri
[05:15:11 PM]  Nhặt +7544 beri
[05:15:35 PM]  Nhặt +1599 beri
[05:15:47 PM]  Nhặt +2173 beri
[05:15:53 PM]  Nhặt +2542 beri
[05:15:58 PM]  Logout : [Beri] 829.306.353 [Ruby] 24.125.115
[05:18:46 PM]  Login : [Beri] 829.306.353 [Ruby] 24.125.115
[05:19:07 PM]  Nhặt +8159 beri
[05:19:19 PM]  Nhặt +1804 beri
[05:19:19 PM]  Nhặt +4387 beri
[05:20:01 PM]  Nhặt +8159 beri
[05:20:24 PM]  Nhặt +6232 beri
[05:20:52 PM]  Nhặt +5576 beri
[05:20:58 PM]  Nhặt +7872 beri
[05:21:02 PM]  Nhặt +4387 beri
[05:21:06 PM]  Nhặt +533 beri
[05:21:18 PM]  Nhặt +5330 beri
[05:21:43 PM]  Nhặt +410 beri
[05:21:50 PM]  Nhặt +2542 beri
[05:21:54 PM]  Nhặt +2501 beri
[05:21:58 PM]  Nhặt +1148 beri
[05:22:16 PM]  Nhặt +533 beri
[05:22:30 PM]  Nhặt +1845 beri
[05:22:33 PM]  Nhặt +3649 beri
[05:22:39 PM]  Nhặt +1804 beri
[05:22:43 PM]  Nhặt +1066 beri
[05:22:49 PM]  Nhặt +4838 beri
[05:22:58 PM]  Nhặt +4100 beri
[05:23:08 PM]  Nhặt +2993 beri
[05:23:10 PM]  Nhặt +3485 beri
[05:23:25 PM]  Nhặt +4264 beri
[05:23:38 PM]  Nhặt +7872 beri
[05:23:41 PM]  Nhặt +6232 beri
[05:23:50 PM]  Nhặt +2542 beri
[05:23:58 PM]  Nhặt +4223 beri
[05:24:24 PM]  Nhặt +164 beri
[05:24:34 PM]  Nhặt +1722 beri
[05:24:36 PM]  Nhặt +1066 beri
[05:24:38 PM]  Nhặt +2419 beri
[05:24:39 PM]  Nhặt +3854 beri
[05:24:45 PM]  Nhặt +7749 beri
[05:24:54 PM]  Nhặt +656 beri
[05:25:09 PM]  Nhặt +82 beri
[05:25:10 PM]  Nhặt +3772 beri
[05:25:14 PM]  Nhặt +1968 beri
[05:25:18 PM]  Nhặt +6150 beri
[05:25:24 PM]  Nhặt +1599 beri
[05:25:30 PM]  Nhặt +5535 beri
[05:25:34 PM]  Nhặt +1927 beri
[05:25:46 PM]  Nhặt +7544 beri
[05:25:57 PM]  Nhặt +5330 beri
[05:26:02 PM]  Nhặt +4223 beri
[05:26:18 PM]  Nhặt +2952 beri
[05:26:26 PM]  Nhặt +2296 beri
[05:26:38 PM]  Nhặt +7667 beri
[05:26:42 PM]  Nhặt +6642 beri
[05:26:51 PM]  Nhặt +1107 beri
[05:26:52 PM]  Nhặt +2419 beri
[05:26:58 PM]  Nhặt +5535 beri
[05:27:47 PM]  Mua Topaz - Saphia siêu cấp -40 ruby
