[01:23:47 PM]  Login : [Beri] 1.972.299.999 [Ruby] 1.999.969.999
[01:34:31 PM]  Mua Búa siêu cấp -40 ruby
[01:34:31 PM]  Mua Búa siêu cấp -40 ruby
[01:34:32 PM]  Mua Búa siêu cấp -40 ruby
[01:34:32 PM]  Mua Búa siêu cấp -40 ruby
[01:34:33 PM]  Mua Búa siêu cấp -40 ruby
[01:34:33 PM]  Mua Búa siêu cấp -40 ruby
[01:34:34 PM]  Mua Búa siêu cấp -40 ruby
[01:34:34 PM]  Mua Búa siêu cấp -40 ruby
[01:34:35 PM]  Mua Búa siêu cấp -40 ruby
[01:34:35 PM]  Mua Búa siêu cấp -40 ruby
[01:34:57 PM]  Đục lỗ Dây chuyền 10x -50 ruby
[01:35:00 PM]  Đục lỗ Dây chuyền 10x -100 ruby
[01:35:02 PM]  Đục lỗ Dây chuyền 10x -150 ruby
[01:35:04 PM]  Đục lỗ Dây chuyền 10x -200 ruby
[01:35:06 PM]  Đục lỗ Dây chuyền 10x -250 ruby
[01:35:08 PM]  Đục lỗ Dây chuyền 10x -300 ruby
[01:35:10 PM]  Đục lỗ Dây chuyền 10x -350 ruby
[01:35:59 PM]  Mua Topaz - Ruby siêu cấp -10 ruby
[01:39:51 PM]  Nhặt +240 beri
[01:39:52 PM]  Nhặt +154 beri
[01:39:53 PM]  Nhặt +34 beri
[01:39:57 PM]  Nhặt +186 beri
[01:40:01 PM]  Nhặt +70 beri
[01:40:03 PM]  Nhặt +20 beri
[01:40:07 PM]  Nhặt +362 beri
[01:40:09 PM]  Nhặt +262 beri
[01:40:11 PM]  Nhặt +234 beri
[01:40:12 PM]  Nhặt +314 beri
[01:40:15 PM]  Nhặt +274 beri
[01:40:17 PM]  Nhặt +120 beri
[01:40:18 PM]  Nhặt +284 beri
[01:40:21 PM]  Nhặt +160 beri
[01:40:23 PM]  Nhặt +326 beri
[01:40:25 PM]  Nhặt +56 beri
[01:40:26 PM]  Nhặt +74 beri
[01:40:28 PM]  Nhặt +246 beri
[01:40:29 PM]  Nhặt +138 beri
