[05:24:58 AM]  Login : [Beri] 2.000.676.355 [Ruby] 1.999.998.156
[05:25:00 AM]  Nhặt +2672 beri
[05:25:01 AM]  Nhặt +16 beri
[05:25:02 AM]  Nhặt +976 beri
[05:25:03 AM]  Nhặt +864 beri
[05:25:04 AM]  Nhặt +1600 beri
[05:25:05 AM]  Nhặt +1952 beri
[05:25:06 AM]  Nhặt +176 beri
[05:25:07 AM]  Nhặt +1792 beri
[05:25:10 AM]  Nhặt +1664 beri
[05:25:11 AM]  Nhặt +800 beri
[05:25:12 AM]  Nhặt +2240 beri
[05:25:13 AM]  Nhặt +496 beri
[05:25:14 AM]  Nhặt +400 beri
[05:25:15 AM]  Nhặt +3024 beri
[05:25:16 AM]  Nhặt +1520 beri
[05:25:17 AM]  Nhặt +1888 beri
[05:25:18 AM]  Nhặt +560 beri
[05:25:19 AM]  Nhặt +2592 beri
[05:25:20 AM]  Nhặt +592 beri
[05:25:22 AM]  Nhặt +1856 beri
[05:25:23 AM]  Nhặt +2656 beri
[05:25:24 AM]  Nhặt +3184 beri
[05:25:25 AM]  Nhặt +128 beri
[05:25:27 AM]  Nhặt +1456 beri
[05:25:29 AM]  Nhặt +2032 beri
[05:25:30 AM]  Nhặt +2112 beri
[05:25:31 AM]  Nhặt +768 beri
[05:25:31 AM]  Nhặt +2304 beri
[05:25:32 AM]  Nhặt +3152 beri
[05:25:33 AM]  Nhặt +1328 beri
[05:25:35 AM]  Nhặt +1360 beri
[05:25:36 AM]  Nhặt +576 beri
[05:25:37 AM]  Nhặt +1088 beri
[05:25:41 AM]  Nhặt +2816 beri
[05:25:42 AM]  Nhặt +1168 beri
[05:25:48 AM]  Nhặt +1184 beri
[05:25:50 AM]  Nhặt +1184 beri
[05:25:51 AM]  Nhặt +2064 beri
[05:25:52 AM]  Nhặt +560 beri
[05:25:54 AM]  Nhặt +1216 beri
[05:25:55 AM]  Nhặt +240 beri
[05:25:56 AM]  Nhặt +2608 beri
[05:25:57 AM]  Nhặt +1488 beri
[05:26:01 AM]  Nhặt +2576 beri
[05:26:02 AM]  Nhặt +2448 beri
[05:26:03 AM]  Nhặt +368 beri
[05:26:03 AM]  Nhặt +1312 beri
[05:26:04 AM]  Nhặt +1568 beri
[05:26:05 AM]  Nhặt +2560 beri
[05:26:06 AM]  Nhặt +1584 beri
[05:26:07 AM]  Nhặt +2880 beri
[05:26:12 AM]  Nhặt +2416 beri
[05:26:16 AM]  Nhặt +2208 beri
[05:26:16 AM]  Nhặt +928 beri
[05:26:19 AM]  Nhặt +1856 beri
[05:26:20 AM]  Nhặt +1584 beri
[05:26:21 AM]  Nhặt +1360 beri
[05:26:24 AM]  Nhặt +1744 beri
[05:26:25 AM]  Nhặt +1776 beri
[05:26:26 AM]  Nhặt +3120 beri
[05:26:27 AM]  Nhặt +2880 beri
[05:26:28 AM]  Nhặt +176 beri
[05:26:30 AM]  Nhặt +2896 beri
[05:26:31 AM]  Nhặt +864 beri
[05:26:33 AM]  Nhặt +592 beri
[05:26:34 AM]  Nhặt +2880 beri
[05:26:36 AM]  Nhặt +2192 beri
[05:26:37 AM]  Nhặt +1952 beri
[05:26:38 AM]  Nhặt +3040 beri
[05:26:38 AM]  Nhặt +928 beri
[05:26:39 AM]  Nhặt +912 beri
[05:26:40 AM]  Nhặt +2176 beri
[05:26:41 AM]  Nhặt +288 beri
[05:26:42 AM]  Nhặt +1536 beri
[05:26:43 AM]  Nhặt +1728 beri
[05:26:44 AM]  Nhặt +3072 beri
[05:26:46 AM]  Nhặt +496 beri
[05:26:47 AM]  Nhặt +816 beri
[05:26:48 AM]  Nhặt +1264 beri
[05:26:49 AM]  Nhặt +1056 beri
[05:26:50 AM]  Nhặt +2288 beri
[05:26:52 AM]  Nhặt +1664 beri
[05:26:53 AM]  Nhặt +1152 beri
[05:26:55 AM]  Nhặt +2384 beri
[05:26:57 AM]  Nhặt +1008 beri
[05:26:57 AM]  Nhặt +320 beri
[05:26:59 AM]  Nhặt +624 beri
[05:27:02 AM]  Nhặt +2720 beri
[05:27:04 AM]  Nhặt +384 beri
[05:27:05 AM]  Nhặt +2176 beri
[05:27:06 AM]  Nhặt +48 beri
[05:27:07 AM]  Nhặt +1264 beri
[05:27:08 AM]  Nhặt +2352 beri
[05:27:09 AM]  Nhặt +1920 beri
[05:27:13 AM]  Nhặt +1008 beri
[05:27:14 AM]  Nhặt +304 beri
[05:27:15 AM]  Nhặt +32 beri
[05:27:16 AM]  Nhặt +1840 beri
[05:27:17 AM]  Nhặt +496 beri
[05:27:17 AM]  Nhặt +160 beri
[05:27:18 AM]  Nhặt +80 beri
[05:27:19 AM]  Nhặt +2672 beri
[05:27:20 AM]  Nhặt +1600 beri
[05:27:23 AM]  Nhặt +2864 beri
[05:27:25 AM]  Nhặt +3168 beri
[05:27:26 AM]  Nhặt +960 beri
[05:27:27 AM]  Nhặt +1504 beri
[05:27:28 AM]  Nhặt +32 beri
[05:27:30 AM]  Nhặt +1104 beri
[05:27:34 AM]  Nhặt +544 beri
[05:27:35 AM]  Nhặt +592 beri
[05:27:36 AM]  Nhặt +3152 beri
[05:27:37 AM]  Nhặt +1072 beri
[05:27:38 AM]  Nhặt +1248 beri
[05:27:40 AM]  Nhặt +1472 beri
[05:27:41 AM]  Nhặt +2272 beri
[05:27:42 AM]  Nhặt +2400 beri
[05:27:43 AM]  Nhặt +176 beri
[05:27:44 AM]  Nhặt +1872 beri
[05:27:45 AM]  Nhặt +2848 beri
[05:27:47 AM]  Nhặt +1040 beri
[05:27:48 AM]  Nhặt +144 beri
[05:27:49 AM]  Nhặt +1040 beri
[05:27:50 AM]  Nhặt +2944 beri
[05:27:51 AM]  Nhặt +1872 beri
[05:27:51 AM]  Nhặt +2512 beri
[05:27:53 AM]  Nhặt +560 beri
[05:27:53 AM]  Nhặt +3024 beri
[05:27:55 AM]  Nhặt +3008 beri
[05:27:57 AM]  Nhặt +2352 beri
[05:27:58 AM]  Nhặt +2480 beri
[05:28:00 AM]  Nhặt +2560 beri
[05:28:05 AM]  Nhặt +800 beri
[05:28:06 AM]  Nhặt +2560 beri
[05:28:07 AM]  Nhặt +320 beri
[05:28:08 AM]  Nhặt +768 beri
[05:28:09 AM]  Nhặt +2768 beri
[05:28:11 AM]  Nhặt +1568 beri
[05:28:13 AM]  Nhặt +1008 beri
[05:28:14 AM]  Nhặt +1184 beri
[05:28:16 AM]  Nhặt +2784 beri
[05:28:19 AM]  Nhặt +2128 beri
[05:28:20 AM]  Nhặt +816 beri
[05:28:21 AM]  Nhặt +1264 beri
[05:28:22 AM]  Nhặt +1760 beri
[05:28:23 AM]  Nhặt +2992 beri
[05:28:25 AM]  Nhặt +736 beri
[05:28:26 AM]  Nhặt +2192 beri
[05:28:27 AM]  Nhặt +1536 beri
[05:28:28 AM]  Nhặt +2480 beri
[05:28:29 AM]  Nhặt +976 beri
[05:28:31 AM]  Nhặt +2224 beri
[05:28:32 AM]  Nhặt +288 beri
[05:28:34 AM]  Nhặt +1568 beri
[05:28:36 AM]  Nhặt +720 beri
[05:28:36 AM]  Nhặt +336 beri
[05:28:38 AM]  Nhặt +400 beri
[05:28:39 AM]  Nhặt +1312 beri
[05:28:41 AM]  Nhặt +2112 beri
[05:28:43 AM]  Nhặt +976 beri
[05:28:45 AM]  Nhặt +2944 beri
[05:28:46 AM]  Nhặt +672 beri
[05:28:47 AM]  Nhặt +192 beri
[05:28:48 AM]  Nhặt +400 beri
[05:28:49 AM]  Nhặt +720 beri
[05:28:50 AM]  Nhặt +960 beri
[05:28:51 AM]  Nhặt +3072 beri
[05:28:53 AM]  Nhặt +1008 beri
[05:28:53 AM]  Nhặt +3168 beri
[05:28:55 AM]  Nhặt +960 beri
[05:28:56 AM]  Nhặt +2336 beri
[05:28:57 AM]  Nhặt +1456 beri
[05:28:58 AM]  Nhặt +112 beri
[05:29:00 AM]  Nhặt +1040 beri
[05:29:01 AM]  Nhặt +2112 beri
[05:29:02 AM]  Nhặt +3088 beri
[05:29:03 AM]  Nhặt +1056 beri
[05:29:03 AM]  Nhặt +1408 beri
[05:29:04 AM]  Nhặt +2576 beri
[05:29:06 AM]  Nhặt +1712 beri
[05:29:07 AM]  Nhặt +1552 beri
[05:29:09 AM]  Nhặt +3184 beri
[05:29:10 AM]  Nhặt +256 beri
[05:29:11 AM]  Nhặt +720 beri
[05:29:13 AM]  Nhặt +80 beri
[05:29:14 AM]  Nhặt +2768 beri
[05:29:15 AM]  Nhặt +2672 beri
[05:29:16 AM]  Nhặt +832 beri
[05:29:17 AM]  Nhặt +992 beri
[05:29:19 AM]  Nhặt +2752 beri
[05:29:20 AM]  Nhặt +2320 beri
[05:29:22 AM]  Nhặt +2864 beri
[05:29:23 AM]  Nhặt +976 beri
[05:29:24 AM]  Nhặt +2976 beri
[05:29:25 AM]  Nhặt +1120 beri
[05:29:26 AM]  Nhặt +2656 beri
[05:29:28 AM]  Nhặt +2448 beri
[05:29:49 AM]  Logout : [Beri] 2.000.986.787 [Ruby] 1.999.998.156
[05:31:54 AM]  Login : [Beri] 2.000.986.787 [Ruby] 1.999.998.156
[05:31:55 AM]  Nhặt +1808 beri
[05:31:56 AM]  Nhặt +2016 beri
[05:31:57 AM]  Nhặt +2400 beri
[05:31:57 AM]  Nhặt +144 beri
[05:31:58 AM]  Nhặt +1904 beri
[05:32:00 AM]  Nhặt +784 beri
[05:32:01 AM]  Nhặt +736 beri
[05:32:02 AM]  Nhặt +2384 beri
[05:32:03 AM]  Nhặt +960 beri
[05:32:04 AM]  Nhặt +976 beri
[05:32:07 AM]  Nhặt +3088 beri
[05:32:08 AM]  Nhặt +928 beri
[05:32:10 AM]  Nhặt +160 beri
[05:32:11 AM]  Nhặt +1104 beri
[05:32:14 AM]  Nhặt +2736 beri
[05:32:15 AM]  Nhặt +992 beri
[05:32:19 AM]  Nhặt +832 beri
[05:32:20 AM]  Nhặt +208 beri
[05:32:22 AM]  Nhặt +16 beri
[05:32:23 AM]  Nhặt +2752 beri
[05:32:24 AM]  Nhặt +1792 beri
[05:32:25 AM]  Nhặt +1872 beri
[05:32:26 AM]  Nhặt +2144 beri
[05:32:28 AM]  Nhặt +2048 beri
[05:32:30 AM]  Nhặt +1136 beri
[05:32:31 AM]  Nhặt +672 beri
[05:32:32 AM]  Nhặt +2128 beri
[05:32:33 AM]  Nhặt +3040 beri
[05:32:36 AM]  Nhặt +1760 beri
[05:32:37 AM]  Nhặt +1328 beri
[05:32:38 AM]  Nhặt +1824 beri
[05:32:39 AM]  Nhặt +2336 beri
[05:32:43 AM]  Nhặt +1312 beri
[05:32:45 AM]  Nhặt +2512 beri
[05:32:46 AM]  Nhặt +1968 beri
[05:32:47 AM]  Nhặt +1696 beri
[05:32:48 AM]  Nhặt +1376 beri
[05:32:49 AM]  Nhặt +192 beri
[05:32:51 AM]  Nhặt +2208 beri
[05:32:52 AM]  Nhặt +1376 beri
[05:32:53 AM]  Nhặt +528 beri
[05:32:54 AM]  Nhặt +400 beri
[05:32:55 AM]  Nhặt +1856 beri
[05:32:56 AM]  Nhặt +2048 beri
[05:32:57 AM]  Nhặt +1152 beri
[05:32:58 AM]  Nhặt +1872 beri
